============================================================================================================
Arguments =
	approach: joint
	batch_size: 100
	clipping: 10000
	datasets: ['miniimagenet']
	eval_on_train: False
	exp_name: None
	fix_bn: False
	gpu: 3
	gridsearch_tasks: -1
	keep_existing_head: False
	last_layer_analysis: False
	log: ['disk']
	lr: 0.05
	lr_factor: 1.0
	lr_min: 0.0001
	lr_patience: 5
	momentum: 0.9
	multi_softmax: False
	nc_first_task: 10
	nepochs: 100
	network: resnet18
	no_cudnn_deterministic: False
	num_tasks: 10
	num_workers: 4
	pin_memory: False
	pretrained: False
	results_path: ../miniimagenet_joint_result10t
	save_models: False
	seed: 12
	stop_at_task: 0
	use_valid_only: False
	warmup_lr_factor: 1.0
	warmup_nepochs: 0
	weight_decay: 0.0002
============================================================================================================
Approach arguments =
	freeze_after: -1
============================================================================================================
Exemplars dataset arguments =
	exemplar_selection: random
	num_exemplars: 0
	num_exemplars_per_class: 0
============================================================================================================
WARNING: ../miniimagenet_joint_result10t/miniimagenet_joint already exists!
[(0, 10), (1, 10), (2, 10), (3, 10), (4, 10), (5, 10), (6, 10), (7, 10), (8, 10), (9, 10)]
************************************************************************************************************
Task  0
************************************************************************************************************
| Epoch   1, time=  3.3s | Train: skip eval | Valid: time=  0.4s loss=5.048, TAw acc= 15.4% | *
| Epoch  20, time=  1.5s | Train: skip eval | Valid: time=  0.8s loss=1.687, TAw acc= 41.8% |
| Epoch  21, time=  1.3s | Train: skip eval | Valid: time=  0.7s loss=1.651, TAw acc= 43.6% | *
| Epoch  22, time=  1.4s | Train: skip eval | Valid: time=  0.8s loss=1.761, TAw acc= 41.8% |
| Epoch  23, time=  1.2s | Train: skip eval | Valid: time=  0.7s loss=1.701, TAw acc= 41.8% |
| Epoch  24, time=  1.5s | Train: skip eval | Valid: time=  1.4s loss=1.644, TAw acc= 44.2% | *
| Epoch  25, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.641, TAw acc= 44.8% | *
| Epoch  26, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.659, TAw acc= 44.4% |
| Epoch  27, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.671, TAw acc= 46.0% |
| Epoch  28, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.552, TAw acc= 47.2% | *
| Epoch  29, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.892, TAw acc= 43.0% |
| Epoch  30, time=  2.5s | Train: skip eval | Valid: time=  0.7s loss=1.545, TAw acc= 51.2% | *
| Epoch  31, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.785, TAw acc= 42.2% |
| Epoch  32, time=  1.3s | Train: skip eval | Valid: time=  0.7s loss=1.552, TAw acc= 49.8% |
| Epoch  33, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.556, TAw acc= 47.0% |
| Epoch  34, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.540, TAw acc= 49.0% | *
| Epoch  35, time=  2.3s | Train: skip eval | Valid: time=  0.6s loss=1.464, TAw acc= 51.6% | *
| Epoch  36, time=  1.4s | Train: skip eval | Valid: time=  0.4s loss=1.553, TAw acc= 49.8% |
| Epoch  37, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.480, TAw acc= 49.6% |
| Epoch  38, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.452, TAw acc= 51.0% | *
| Epoch  39, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.476, TAw acc= 50.0% |
| Epoch  40, time=  2.7s | Train: skip eval | Valid: time=  0.5s loss=1.584, TAw acc= 46.2% |
| Epoch  41, time=  1.5s | Train: skip eval | Valid: time=  0.5s loss=1.458, TAw acc= 50.2% |
| Epoch  42, time=  1.5s | Train: skip eval | Valid: time=  0.4s loss=1.668, TAw acc= 51.0% |
| Epoch  43, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.350, TAw acc= 55.2% | *
| Epoch  44, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.438, TAw acc= 53.4% |
| Epoch  45, time=  2.3s | Train: skip eval | Valid: time=  0.4s loss=1.413, TAw acc= 54.0% |
| Epoch  46, time=  1.5s | Train: skip eval | Valid: time=  0.5s loss=1.575, TAw acc= 50.6% |
| Epoch  47, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.364, TAw acc= 55.2% |
| Epoch  48, time=  1.5s | Train: skip eval | Valid: time=  0.5s loss=1.394, TAw acc= 55.6% | lr=5.0e-02
| Epoch  49, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.442, TAw acc= 51.4% |
| Epoch  50, time=  1.3s | Train: skip eval | Valid: time=  1.1s loss=1.500, TAw acc= 50.8% |
| Epoch  51, time=  1.4s | Train: skip eval | Valid: time=  0.8s loss=1.339, TAw acc= 55.6% | *
| Epoch  52, time=  1.6s | Train: skip eval | Valid: time=  0.7s loss=1.380, TAw acc= 56.2% |
| Epoch  53, time=  1.3s | Train: skip eval | Valid: time=  0.7s loss=1.380, TAw acc= 56.2% |
| Epoch  54, time=  1.3s | Train: skip eval | Valid: time=  0.7s loss=1.358, TAw acc= 59.2% |
| Epoch  55, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.359, TAw acc= 57.8% |
| Epoch  56, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.409, TAw acc= 51.6% | lr=5.0e-02
| Epoch  57, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.374, TAw acc= 56.0% |
| Epoch  58, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.528, TAw acc= 51.4% |
| Epoch  59, time=  1.5s | Train: skip eval | Valid: time=  0.5s loss=1.391, TAw acc= 53.4% |
| Epoch  60, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.388, TAw acc= 53.2% |
| Epoch  61, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.394, TAw acc= 54.0% | lr=5.0e-02
| Epoch  62, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.415, TAw acc= 55.4% |
| Epoch  63, time=  1.6s | Train: skip eval | Valid: time=  0.7s loss=1.546, TAw acc= 51.4% |
| Epoch  64, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.529, TAw acc= 51.6% |
| Epoch  65, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.460, TAw acc= 54.4% |
| Epoch  66, time=  1.6s | Train: skip eval | Valid: time=  1.1s loss=1.470, TAw acc= 50.6% | lr=5.0e-02
| Epoch  67, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.489, TAw acc= 52.8% |
| Epoch  68, time=  1.2s | Train: skip eval | Valid: time=  0.7s loss=1.363, TAw acc= 56.0% |
| Epoch  69, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.460, TAw acc= 52.0% |
| Epoch  70, time=  1.5s | Train: skip eval | Valid: time=  0.8s loss=1.371, TAw acc= 56.4% |
| Epoch  71, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.418, TAw acc= 52.4% | lr=5.0e-02
| Epoch  72, time=  2.5s | Train: skip eval | Valid: time=  0.7s loss=1.476, TAw acc= 51.6% |
| Epoch  73, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.430, TAw acc= 55.8% |
| Epoch  74, time=  1.4s | Train: skip eval | Valid: time=  0.8s loss=1.321, TAw acc= 57.2% | *
| Epoch  75, time=  1.5s | Train: skip eval | Valid: time=  0.5s loss=1.474, TAw acc= 54.0% |
| Epoch  76, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.599, TAw acc= 48.6% |
| Epoch  77, time=  2.7s | Train: skip eval | Valid: time=  0.8s loss=1.444, TAw acc= 52.0% |
| Epoch  78, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.511, TAw acc= 50.4% |
| Epoch  79, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.387, TAw acc= 54.6% | lr=5.0e-02
| Epoch  80, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.531, TAw acc= 52.4% |
| Epoch  81, time=  1.3s | Train: skip eval | Valid: time=  1.7s loss=1.415, TAw acc= 53.6% |
| Epoch  82, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.433, TAw acc= 53.4% |
| Epoch  83, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.460, TAw acc= 54.0% |
| Epoch  84, time=  1.4s | Train: skip eval | Valid: time=  0.9s loss=1.406, TAw acc= 59.2% | lr=5.0e-02
| Epoch  85, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.325, TAw acc= 59.6% |
| Epoch  86, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.362, TAw acc= 56.0% |
| Epoch  87, time=  2.0s | Train: skip eval | Valid: time=  0.6s loss=1.330, TAw acc= 58.6% |
| Epoch  88, time=  1.3s | Train: skip eval | Valid: time=  0.5s loss=1.482, TAw acc= 54.4% |
| Epoch  89, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.367, TAw acc= 56.4% | lr=5.0e-02
| Epoch  90, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.476, TAw acc= 52.4% |
| Epoch  91, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.495, TAw acc= 53.2% |
| Epoch  92, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.440, TAw acc= 56.2% |
| Epoch  93, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.346, TAw acc= 57.8% |
| Epoch  94, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.431, TAw acc= 53.2% | lr=5.0e-02
| Epoch  95, time=  1.3s | Train: skip eval | Valid: time=  0.7s loss=1.463, TAw acc= 53.4% |
| Epoch  96, time=  1.5s | Train: skip eval | Valid: time=  0.7s loss=1.490, TAw acc= 53.8% |
| Epoch  97, time=  1.3s | Train: skip eval | Valid: time=  0.7s loss=1.422, TAw acc= 55.6% |
| Epoch  98, time=  2.2s | Train: skip eval | Valid: time=  0.5s loss=1.454, TAw acc= 53.4% |
| Epoch  99, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.414, TAw acc= 56.0% | lr=5.0e-02
| Epoch 100, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.448, TAw acc= 56.8% |
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=1.282 | TAw acc= 57.5%, forg=  0.0%| TAg acc= 57.5%, forg=  0.0% <<<
Save at ../miniimagenet_joint_result10t/miniimagenet_joint
************************************************************************************************************
Task  1
************************************************************************************************************
| Epoch   1, time=  2.0s | Train: skip eval | Valid: time=  0.6s loss=2.037, TAw acc= 51.7% | *
| Epoch   2, time=  2.3s | Train: skip eval | Valid: time=  0.7s loss=1.932, TAw acc= 54.7% | *
| Epoch   3, time=  2.3s | Train: skip eval | Valid: time=  0.8s loss=1.869, TAw acc= 56.0% | *
| Epoch   4, time=  2.2s | Train: skip eval | Valid: time=  0.7s loss=1.826, TAw acc= 57.4% | *
| Epoch   5, time=  2.5s | Train: skip eval | Valid: time=  0.7s loss=1.829, TAw acc= 56.0% |
| Epoch   6, time=  2.9s | Train: skip eval | Valid: time=  0.5s loss=1.859, TAw acc= 55.4% |
| Epoch   7, time=  2.4s | Train: skip eval | Valid: time=  0.6s loss=1.737, TAw acc= 59.9% | *
| Epoch   8, time=  2.3s | Train: skip eval | Valid: time=  0.5s loss=1.758, TAw acc= 57.3% |
| Epoch   9, time=  2.2s | Train: skip eval | Valid: time=  0.5s loss=1.755, TAw acc= 59.7% |
| Epoch  10, time=  2.8s | Train: skip eval | Valid: time=  0.7s loss=1.778, TAw acc= 58.0% |
| Epoch  11, time=  2.2s | Train: skip eval | Valid: time=  0.7s loss=1.773, TAw acc= 60.4% |
| Epoch  12, time=  2.2s | Train: skip eval | Valid: time=  0.6s loss=1.630, TAw acc= 63.5% | *
| Epoch  13, time=  2.2s | Train: skip eval | Valid: time=  1.3s loss=1.784, TAw acc= 60.9% |
| Epoch  14, time=  2.4s | Train: skip eval | Valid: time=  0.7s loss=1.750, TAw acc= 60.4% |
| Epoch  15, time=  2.4s | Train: skip eval | Valid: time=  0.7s loss=1.621, TAw acc= 62.9% | *
| Epoch  16, time=  2.2s | Train: skip eval | Valid: time=  0.6s loss=1.747, TAw acc= 60.0% |
| Epoch  17, time=  3.2s | Train: skip eval | Valid: time=  0.8s loss=1.678, TAw acc= 62.2% |
| Epoch  18, time=  2.3s | Train: skip eval | Valid: time=  0.5s loss=1.606, TAw acc= 63.8% | *
| Epoch  19, time=  2.3s | Train: skip eval | Valid: time=  0.5s loss=1.624, TAw acc= 63.0% |
| Epoch  20, time=  2.3s | Train: skip eval | Valid: time=  1.4s loss=1.611, TAw acc= 63.3% |
| Epoch  21, time=  2.2s | Train: skip eval | Valid: time=  0.5s loss=1.597, TAw acc= 63.7% | *
| Epoch  22, time=  2.4s | Train: skip eval | Valid: time=  0.6s loss=1.643, TAw acc= 64.9% |
| Epoch  23, time=  2.3s | Train: skip eval | Valid: time=  0.5s loss=1.566, TAw acc= 64.5% | *
| Epoch  24, time=  2.5s | Train: skip eval | Valid: time=  0.7s loss=1.726, TAw acc= 61.1% |
| Epoch  25, time=  2.2s | Train: skip eval | Valid: time=  0.6s loss=1.510, TAw acc= 66.1% | *
| Epoch  26, time=  2.2s | Train: skip eval | Valid: time=  0.8s loss=1.642, TAw acc= 62.2% |
| Epoch  27, time=  2.1s | Train: skip eval | Valid: time=  0.7s loss=1.732, TAw acc= 63.3% |
| Epoch  28, time=  2.1s | Train: skip eval | Valid: time=  0.6s loss=1.696, TAw acc= 63.0% |
| Epoch  29, time=  2.4s | Train: skip eval | Valid: time=  0.7s loss=1.624, TAw acc= 63.3% |
| Epoch  30, time=  2.5s | Train: skip eval | Valid: time=  0.5s loss=1.512, TAw acc= 66.2% | lr=5.0e-02
| Epoch  31, time=  2.4s | Train: skip eval | Valid: time=  0.5s loss=1.646, TAw acc= 64.8% |
| Epoch  32, time=  2.2s | Train: skip eval | Valid: time=  0.6s loss=1.612, TAw acc= 66.6% |
| Epoch  33, time=  2.1s | Train: skip eval | Valid: time=  0.8s loss=1.609, TAw acc= 65.3% |
| Epoch  34, time=  2.1s | Train: skip eval | Valid: time=  0.7s loss=1.531, TAw acc= 65.5% |
| Epoch  35, time=  2.2s | Train: skip eval | Valid: time=  0.6s loss=1.637, TAw acc= 66.1% | lr=5.0e-02
| Epoch  36, time=  2.2s | Train: skip eval | Valid: time=  0.7s loss=1.862, TAw acc= 60.3% |
| Epoch  37, time=  2.3s | Train: skip eval | Valid: time=  0.6s loss=1.576, TAw acc= 63.8% |
| Epoch  38, time=  2.2s | Train: skip eval | Valid: time=  0.8s loss=1.532, TAw acc= 67.7% |
| Epoch  39, time=  2.3s | Train: skip eval | Valid: time=  0.5s loss=1.609, TAw acc= 64.2% |
| Epoch  40, time=  3.4s | Train: skip eval | Valid: time=  0.6s loss=1.449, TAw acc= 66.7% | *
| Epoch  41, time=  2.2s | Train: skip eval | Valid: time=  0.6s loss=1.586, TAw acc= 64.1% |
| Epoch  42, time=  2.5s | Train: skip eval | Valid: time=  0.6s loss=1.514, TAw acc= 66.4% |
| Epoch  43, time=  2.5s | Train: skip eval | Valid: time=  0.5s loss=1.671, TAw acc= 64.1% |
| Epoch  44, time=  2.3s | Train: skip eval | Valid: time=  0.5s loss=1.622, TAw acc= 65.9% |
| Epoch  45, time=  2.1s | Train: skip eval | Valid: time=  0.7s loss=1.509, TAw acc= 66.1% | lr=5.0e-02
| Epoch  46, time=  2.2s | Train: skip eval | Valid: time=  0.7s loss=1.634, TAw acc= 63.0% |
| Epoch  47, time=  2.1s | Train: skip eval | Valid: time=  0.6s loss=1.622, TAw acc= 65.2% |
| Epoch  48, time=  2.3s | Train: skip eval | Valid: time=  0.7s loss=1.506, TAw acc= 68.0% |
| Epoch  49, time=  2.2s | Train: skip eval | Valid: time=  0.6s loss=1.537, TAw acc= 64.7% |
| Epoch  50, time=  2.4s | Train: skip eval | Valid: time=  0.6s loss=1.651, TAw acc= 62.8% | lr=5.0e-02
| Epoch  51, time=  2.3s | Train: skip eval | Valid: time=  0.6s loss=1.440, TAw acc= 66.5% | *
| Epoch  52, time=  2.2s | Train: skip eval | Valid: time=  0.5s loss=1.597, TAw acc= 65.3% |
| Epoch  53, time=  2.2s | Train: skip eval | Valid: time=  0.7s loss=1.629, TAw acc= 62.5% |
| Epoch  54, time=  2.2s | Train: skip eval | Valid: time=  0.5s loss=1.578, TAw acc= 65.5% |
| Epoch  55, time=  2.3s | Train: skip eval | Valid: time=  0.6s loss=1.500, TAw acc= 66.8% |
| Epoch  56, time=  2.2s | Train: skip eval | Valid: time=  0.6s loss=1.605, TAw acc= 64.2% | lr=5.0e-02
| Epoch  57, time=  2.3s | Train: skip eval | Valid: time=  0.6s loss=1.560, TAw acc= 65.4% |
| Epoch  58, time=  2.4s | Train: skip eval | Valid: time=  0.6s loss=1.539, TAw acc= 65.3% |
| Epoch  59, time=  2.4s | Train: skip eval | Valid: time=  0.6s loss=1.563, TAw acc= 64.7% |
| Epoch  60, time=  2.2s | Train: skip eval | Valid: time=  0.6s loss=1.772, TAw acc= 63.4% |
| Epoch  61, time=  2.3s | Train: skip eval | Valid: time=  0.6s loss=1.656, TAw acc= 64.1% | lr=5.0e-02
| Epoch  62, time=  2.1s | Train: skip eval | Valid: time=  0.6s loss=1.468, TAw acc= 67.1% |
| Epoch  63, time=  2.1s | Train: skip eval | Valid: time=  0.7s loss=1.585, TAw acc= 65.2% |
| Epoch  64, time=  2.1s | Train: skip eval | Valid: time=  0.6s loss=1.687, TAw acc= 62.4% |
| Epoch  65, time=  2.3s | Train: skip eval | Valid: time=  0.8s loss=1.537, TAw acc= 65.4% |
| Epoch  66, time=  2.4s | Train: skip eval | Valid: time=  0.8s loss=1.564, TAw acc= 64.9% | lr=5.0e-02
| Epoch  67, time=  3.2s | Train: skip eval | Valid: time=  0.7s loss=1.541, TAw acc= 67.1% |
| Epoch  68, time=  2.3s | Train: skip eval | Valid: time=  0.5s loss=1.572, TAw acc= 65.7% |
| Epoch  69, time=  2.4s | Train: skip eval | Valid: time=  0.5s loss=1.638, TAw acc= 63.3% |
| Epoch  70, time=  2.2s | Train: skip eval | Valid: time=  1.7s loss=1.537, TAw acc= 66.1% |
| Epoch  71, time=  2.3s | Train: skip eval | Valid: time=  0.7s loss=1.540, TAw acc= 66.5% | lr=5.0e-02
| Epoch  72, time=  2.2s | Train: skip eval | Valid: time=  0.7s loss=1.740, TAw acc= 62.8% |
| Epoch  73, time=  2.3s | Train: skip eval | Valid: time=  0.8s loss=1.520, TAw acc= 66.1% |
| Epoch  74, time=  3.3s | Train: skip eval | Valid: time=  0.9s loss=1.589, TAw acc= 65.2% |
| Epoch  75, time=  2.3s | Train: skip eval | Valid: time=  0.5s loss=1.815, TAw acc= 61.6% |
| Epoch  76, time=  2.3s | Train: skip eval | Valid: time=  0.6s loss=1.571, TAw acc= 67.5% | lr=5.0e-02
| Epoch  77, time=  2.5s | Train: skip eval | Valid: time=  0.8s loss=1.689, TAw acc= 63.2% |
| Epoch  78, time=  2.3s | Train: skip eval | Valid: time=  0.6s loss=1.531, TAw acc= 65.0% |
| Epoch  79, time=  2.4s | Train: skip eval | Valid: time=  0.6s loss=1.533, TAw acc= 65.6% |
| Epoch  80, time=  2.3s | Train: skip eval | Valid: time=  0.6s loss=1.562, TAw acc= 67.0% |
| Epoch  81, time=  2.3s | Train: skip eval | Valid: time=  0.8s loss=1.674, TAw acc= 64.4% | lr=5.0e-02
| Epoch  82, time=  2.1s | Train: skip eval | Valid: time=  0.6s loss=1.559, TAw acc= 64.6% |
| Epoch  83, time=  2.2s | Train: skip eval | Valid: time=  0.8s loss=1.610, TAw acc= 66.3% |
| Epoch  84, time=  2.2s | Train: skip eval | Valid: time=  0.7s loss=1.547, TAw acc= 65.5% |
| Epoch  85, time=  2.7s | Train: skip eval | Valid: time=  0.6s loss=1.596, TAw acc= 65.8% |
| Epoch  86, time=  2.3s | Train: skip eval | Valid: time=  0.6s loss=1.616, TAw acc= 65.7% | lr=5.0e-02
| Epoch  87, time=  2.2s | Train: skip eval | Valid: time=  0.7s loss=1.634, TAw acc= 63.9% |
| Epoch  88, time=  2.2s | Train: skip eval | Valid: time=  0.6s loss=1.551, TAw acc= 64.3% |
| Epoch  89, time=  2.3s | Train: skip eval | Valid: time=  0.6s loss=1.606, TAw acc= 64.4% |
| Epoch  90, time=  2.3s | Train: skip eval | Valid: time=  0.6s loss=1.670, TAw acc= 63.9% |
| Epoch  91, time=  2.1s | Train: skip eval | Valid: time=  0.6s loss=1.579, TAw acc= 65.0% | lr=5.0e-02
| Epoch  92, time=  2.5s | Train: skip eval | Valid: time=  0.5s loss=1.424, TAw acc= 68.6% | *
| Epoch  93, time=  2.0s | Train: skip eval | Valid: time=  0.6s loss=1.435, TAw acc= 66.9% |
| Epoch  94, time=  2.2s | Train: skip eval | Valid: time=  0.6s loss=1.755, TAw acc= 62.0% |
| Epoch  95, time=  2.3s | Train: skip eval | Valid: time=  0.6s loss=1.605, TAw acc= 63.8% |
| Epoch  96, time=  2.2s | Train: skip eval | Valid: time=  0.6s loss=1.538, TAw acc= 66.8% |
| Epoch  97, time=  2.1s | Train: skip eval | Valid: time=  0.6s loss=1.558, TAw acc= 66.9% | lr=5.0e-02
| Epoch  98, time=  2.3s | Train: skip eval | Valid: time=  0.6s loss=1.585, TAw acc= 66.9% |
| Epoch  99, time=  2.2s | Train: skip eval | Valid: time=  0.7s loss=1.707, TAw acc= 63.8% |
| Epoch 100, time=  2.1s | Train: skip eval | Valid: time=  0.6s loss=1.521, TAw acc= 66.8% |
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=1.556 | TAw acc= 63.2%, forg= -5.7%| TAg acc= 52.7%, forg=  4.8% <<<
>>> Test on task  1 : loss=1.468 | TAw acc= 69.0%, forg=  0.0%| TAg acc= 56.7%, forg=  0.0% <<<
Save at ../miniimagenet_joint_result10t/miniimagenet_joint
************************************************************************************************************
Task  2
************************************************************************************************************
| Epoch   1, time=  3.8s | Train: skip eval | Valid: time=  0.6s loss=2.171, TAw acc= 59.0% | *
| Epoch   2, time=  3.1s | Train: skip eval | Valid: time=  0.6s loss=2.053, TAw acc= 60.5% | *
| Epoch   3, time=  3.1s | Train: skip eval | Valid: time=  1.1s loss=2.059, TAw acc= 60.6% |
| Epoch   4, time=  3.2s | Train: skip eval | Valid: time=  0.6s loss=2.066, TAw acc= 60.9% |
| Epoch   5, time=  3.1s | Train: skip eval | Valid: time=  0.6s loss=2.041, TAw acc= 61.5% | *
| Epoch   6, time=  3.0s | Train: skip eval | Valid: time=  1.2s loss=2.078, TAw acc= 61.3% |
| Epoch   7, time=  3.6s | Train: skip eval | Valid: time=  0.6s loss=2.056, TAw acc= 59.7% |
| Epoch   8, time=  3.3s | Train: skip eval | Valid: time=  0.6s loss=1.947, TAw acc= 61.9% | *
| Epoch   9, time=  3.2s | Train: skip eval | Valid: time=  0.6s loss=1.963, TAw acc= 63.1% |
| Epoch  10, time=  3.1s | Train: skip eval | Valid: time=  0.6s loss=2.033, TAw acc= 61.1% |
| Epoch  11, time=  3.1s | Train: skip eval | Valid: time=  0.6s loss=2.022, TAw acc= 62.8% |
| Epoch  12, time=  3.0s | Train: skip eval | Valid: time=  0.7s loss=1.988, TAw acc= 62.7% |
| Epoch  13, time=  3.2s | Train: skip eval | Valid: time=  0.7s loss=2.097, TAw acc= 61.3% | lr=5.0e-02
| Epoch  14, time=  2.9s | Train: skip eval | Valid: time=  0.6s loss=2.045, TAw acc= 60.9% |
| Epoch  15, time=  2.9s | Train: skip eval | Valid: time=  0.5s loss=2.066, TAw acc= 60.7% |
| Epoch  16, time=  3.0s | Train: skip eval | Valid: time=  0.6s loss=2.011, TAw acc= 63.7% |
| Epoch  17, time=  3.0s | Train: skip eval | Valid: time=  0.6s loss=2.018, TAw acc= 63.5% |
| Epoch  18, time=  3.1s | Train: skip eval | Valid: time=  0.9s loss=1.970, TAw acc= 63.5% | lr=5.0e-02
| Epoch  19, time=  3.2s | Train: skip eval | Valid: time=  0.6s loss=2.126, TAw acc= 59.3% |
| Epoch  20, time=  3.1s | Train: skip eval | Valid: time=  0.6s loss=2.170, TAw acc= 58.5% |
| Epoch  21, time=  3.2s | Train: skip eval | Valid: time=  0.7s loss=2.055, TAw acc= 61.4% |
