============================================================================================================
Arguments =
	approach: finetuning
	batch_size: 100
	clipping: 10000
	datasets: ['miniimagenet']
	eval_on_train: False
	exp_name: None
	fix_bn: False
	gpu: 2
	gridsearch_tasks: -1
	keep_existing_head: False
	last_layer_analysis: False
	log: ['disk']
	lr: 0.05
	lr_factor: 1.0
	lr_min: 0.0001
	lr_patience: 5
	momentum: 0.9
	multi_softmax: False
	nc_first_task: 10
	nepochs: 100
	network: resnet18
	no_cudnn_deterministic: False
	num_tasks: 10
	num_workers: 4
	pin_memory: False
	pretrained: False
	results_path: ../miniimagenet_finetuning_result10t
	save_models: False
	seed: 2
	stop_at_task: 0
	use_valid_only: False
	warmup_lr_factor: 1.0
	warmup_nepochs: 0
	weight_decay: 0.0002
============================================================================================================
Approach arguments =
	all_outputs: False
============================================================================================================
Exemplars dataset arguments =
	exemplar_selection: random
	num_exemplars: 0
	num_exemplars_per_class: 0
============================================================================================================
WARNING: ../miniimagenet_finetuning_result10t/miniimagenet_finetuning already exists!
[(0, 10), (1, 10), (2, 10), (3, 10), (4, 10), (5, 10), (6, 10), (7, 10), (8, 10), (9, 10)]
************************************************************************************************************
Task  0
************************************************************************************************************
| Epoch   1, time=  3.5s | Train: skip eval | Valid: time=  0.5s loss=3.820, TAw acc= 16.0% | *
| Epoch  13, time=  2.3s | Train: skip eval | Valid: time=  0.5s loss=1.748, TAw acc= 38.8% |
| Epoch  14, time=  1.5s | Train: skip eval | Valid: time=  0.5s loss=1.722, TAw acc= 43.0% | *
| Epoch  15, time=  1.5s | Train: skip eval | Valid: time=  0.5s loss=1.671, TAw acc= 42.2% | *
| Epoch  16, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.714, TAw acc= 41.2% |
| Epoch  17, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.712, TAw acc= 40.8% |
| Epoch  18, time=  1.4s | Train: skip eval | Valid: time=  0.8s loss=1.649, TAw acc= 44.6% | *
| Epoch  19, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.623, TAw acc= 44.6% | *
| Epoch  20, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.559, TAw acc= 47.2% | *
| Epoch  21, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.612, TAw acc= 45.4% |
| Epoch  22, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.660, TAw acc= 43.0% |
| Epoch  23, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.572, TAw acc= 45.8% |
| Epoch  24, time=  2.4s | Train: skip eval | Valid: time=  0.7s loss=1.588, TAw acc= 43.4% |
| Epoch  25, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.547, TAw acc= 48.0% | *
| Epoch  26, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.539, TAw acc= 45.4% | *
| Epoch  27, time=  1.4s | Train: skip eval | Valid: time=  0.8s loss=1.633, TAw acc= 41.4% |
| Epoch  28, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.464, TAw acc= 50.0% | *
| Epoch  29, time=  2.5s | Train: skip eval | Valid: time=  0.6s loss=1.507, TAw acc= 49.8% |
| Epoch  30, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.538, TAw acc= 48.0% |
| Epoch  31, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.453, TAw acc= 50.6% | *
| Epoch  32, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.617, TAw acc= 46.4% |
| Epoch  33, time=  1.5s | Train: skip eval | Valid: time=  0.7s loss=1.618, TAw acc= 45.2% |
| Epoch  34, time=  2.2s | Train: skip eval | Valid: time=  0.5s loss=1.591, TAw acc= 46.4% |
| Epoch  35, time=  1.6s | Train: skip eval | Valid: time=  0.7s loss=1.610, TAw acc= 47.0% |
| Epoch  36, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.529, TAw acc= 50.4% | lr=5.0e-02
| Epoch  37, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.511, TAw acc= 49.2% |
| Epoch  38, time=  1.6s | Train: skip eval | Valid: time=  0.8s loss=1.695, TAw acc= 42.6% |
| Epoch  39, time=  2.3s | Train: skip eval | Valid: time=  0.6s loss=1.511, TAw acc= 49.4% |
| Epoch  40, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.527, TAw acc= 49.8% |
| Epoch  41, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.458, TAw acc= 51.2% | lr=5.0e-02
| Epoch  42, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.584, TAw acc= 46.8% |
| Epoch  43, time=  1.5s | Train: skip eval | Valid: time=  0.7s loss=1.595, TAw acc= 46.4% |
| Epoch  44, time=  2.3s | Train: skip eval | Valid: time=  0.6s loss=1.496, TAw acc= 51.0% |
| Epoch  45, time=  1.7s | Train: skip eval | Valid: time=  0.7s loss=1.478, TAw acc= 48.8% |
| Epoch  46, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.685, TAw acc= 49.0% | lr=5.0e-02
| Epoch  47, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.492, TAw acc= 48.8% |
| Epoch  48, time=  1.4s | Train: skip eval | Valid: time=  0.8s loss=1.472, TAw acc= 49.8% |
| Epoch  49, time=  2.4s | Train: skip eval | Valid: time=  0.6s loss=1.560, TAw acc= 45.2% |
| Epoch  50, time=  1.6s | Train: skip eval | Valid: time=  0.7s loss=1.452, TAw acc= 53.8% | *
| Epoch  51, time=  1.6s | Train: skip eval | Valid: time=  0.7s loss=1.579, TAw acc= 47.2% |
| Epoch  52, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.494, TAw acc= 48.6% |
| Epoch  53, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.611, TAw acc= 46.4% |
| Epoch  54, time=  2.2s | Train: skip eval | Valid: time=  0.6s loss=1.504, TAw acc= 47.2% |
| Epoch  55, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.505, TAw acc= 50.2% | lr=5.0e-02
| Epoch  56, time=  1.5s | Train: skip eval | Valid: time=  0.8s loss=1.637, TAw acc= 45.6% |
| Epoch  57, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.534, TAw acc= 49.6% |
| Epoch  58, time=  1.4s | Train: skip eval | Valid: time=  1.5s loss=1.502, TAw acc= 49.6% |
| Epoch  59, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.516, TAw acc= 49.2% |
| Epoch  60, time=  1.3s | Train: skip eval | Valid: time=  0.8s loss=1.494, TAw acc= 51.2% | lr=5.0e-02
| Epoch  61, time=  1.5s | Train: skip eval | Valid: time=  0.7s loss=1.517, TAw acc= 48.6% |
| Epoch  62, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.485, TAw acc= 50.4% |
| Epoch  63, time=  1.5s | Train: skip eval | Valid: time=  1.5s loss=1.500, TAw acc= 49.6% |
| Epoch  64, time=  1.5s | Train: skip eval | Valid: time=  0.9s loss=1.544, TAw acc= 48.6% |
| Epoch  65, time=  1.3s | Train: skip eval | Valid: time=  0.7s loss=1.431, TAw acc= 51.8% | *
| Epoch  66, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.488, TAw acc= 50.2% |
| Epoch  67, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.632, TAw acc= 47.2% |
| Epoch  68, time=  1.4s | Train: skip eval | Valid: time=  1.5s loss=1.481, TAw acc= 50.2% |
| Epoch  69, time=  1.4s | Train: skip eval | Valid: time=  0.9s loss=1.536, TAw acc= 50.0% |
| Epoch  70, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.572, TAw acc= 49.8% | lr=5.0e-02
| Epoch  71, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.515, TAw acc= 49.8% |
| Epoch  72, time=  1.7s | Train: skip eval | Valid: time=  0.7s loss=1.483, TAw acc= 49.2% |
| Epoch  73, time=  1.6s | Train: skip eval | Valid: time=  0.9s loss=1.503, TAw acc= 50.2% |
| Epoch  74, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.580, TAw acc= 46.0% |
| Epoch  75, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.426, TAw acc= 53.2% | *
| Epoch  76, time=  1.4s | Train: skip eval | Valid: time=  0.8s loss=1.484, TAw acc= 51.0% |
| Epoch  77, time=  1.6s | Train: skip eval | Valid: time=  0.7s loss=1.401, TAw acc= 53.0% | *
| Epoch  78, time=  1.4s | Train: skip eval | Valid: time=  1.4s loss=1.455, TAw acc= 53.4% |
| Epoch  79, time=  1.5s | Train: skip eval | Valid: time=  0.8s loss=1.414, TAw acc= 53.4% |
| Epoch  80, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.752, TAw acc= 50.4% |
| Epoch  81, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.420, TAw acc= 54.2% |
| Epoch  82, time=  1.5s | Train: skip eval | Valid: time=  0.7s loss=1.514, TAw acc= 50.2% | lr=5.0e-02
| Epoch  83, time=  1.4s | Train: skip eval | Valid: time=  1.4s loss=1.478, TAw acc= 50.8% |
| Epoch  84, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.485, TAw acc= 51.8% |
| Epoch  85, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.587, TAw acc= 47.2% |
| Epoch  86, time=  1.6s | Train: skip eval | Valid: time=  0.7s loss=1.659, TAw acc= 47.0% |
| Epoch  87, time=  1.5s | Train: skip eval | Valid: time=  0.8s loss=1.556, TAw acc= 49.2% | lr=5.0e-02
| Epoch  88, time=  1.4s | Train: skip eval | Valid: time=  1.1s loss=1.484, TAw acc= 53.8% |
| Epoch  89, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.504, TAw acc= 50.2% |
| Epoch  90, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.579, TAw acc= 50.4% |
| Epoch  91, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.582, TAw acc= 51.4% |
| Epoch  92, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.413, TAw acc= 53.2% | lr=5.0e-02
| Epoch  93, time=  1.5s | Train: skip eval | Valid: time=  0.7s loss=1.542, TAw acc= 51.4% |
| Epoch  94, time=  2.2s | Train: skip eval | Valid: time=  0.8s loss=1.542, TAw acc= 52.8% |
| Epoch  95, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.490, TAw acc= 52.4% |
| Epoch  96, time=  1.3s | Train: skip eval | Valid: time=  0.8s loss=1.352, TAw acc= 54.6% | *
| Epoch  97, time=  1.5s | Train: skip eval | Valid: time=  0.8s loss=1.523, TAw acc= 51.2% |
| Epoch  98, time=  1.3s | Train: skip eval | Valid: time=  0.7s loss=1.590, TAw acc= 49.8% |
| Epoch  99, time=  1.9s | Train: skip eval | Valid: time=  0.6s loss=1.666, TAw acc= 46.4% |
| Epoch 100, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.517, TAw acc= 48.4% |
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=1.395 | TAw acc= 51.7%, forg=  0.0%| TAg acc= 51.7%, forg=  0.0% <<<
Save at ../miniimagenet_finetuning_result10t/miniimagenet_finetuning
************************************************************************************************************
Task  1
************************************************************************************************************
| Epoch   1, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.641, TAw acc= 45.2% | *
| Epoch   2, time=  1.5s | Train: skip eval | Valid: time=  0.7s loss=1.535, TAw acc= 47.8% | *
| Epoch   3, time=  1.3s | Train: skip eval | Valid: time=  1.4s loss=1.453, TAw acc= 52.4% | *
| Epoch   4, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.567, TAw acc= 48.8% |
| Epoch   5, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.416, TAw acc= 54.6% | *
| Epoch   6, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.367, TAw acc= 56.4% | *
| Epoch   7, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.415, TAw acc= 54.6% |
| Epoch   8, time=  1.5s | Train: skip eval | Valid: time=  1.3s loss=1.402, TAw acc= 55.0% |
| Epoch   9, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.403, TAw acc= 54.2% |
| Epoch  10, time=  1.3s | Train: skip eval | Valid: time=  0.7s loss=1.255, TAw acc= 60.2% | *
| Epoch  11, time=  1.5s | Train: skip eval | Valid: time=  0.7s loss=1.326, TAw acc= 56.0% |
| Epoch  12, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.294, TAw acc= 58.0% |
| Epoch  13, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.270, TAw acc= 58.0% |
| Epoch  14, time=  1.9s | Train: skip eval | Valid: time=  0.8s loss=1.309, TAw acc= 58.0% |
| Epoch  15, time=  1.4s | Train: skip eval | Valid: time=  0.8s loss=1.287, TAw acc= 57.6% | lr=5.0e-02
| Epoch  16, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.420, TAw acc= 57.4% |
| Epoch  17, time=  1.6s | Train: skip eval | Valid: time=  0.8s loss=1.276, TAw acc= 59.8% |
| Epoch  18, time=  1.5s | Train: skip eval | Valid: time=  1.5s loss=1.270, TAw acc= 59.8% |
| Epoch  19, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.410, TAw acc= 54.4% |
| Epoch  20, time=  1.5s | Train: skip eval | Valid: time=  0.8s loss=1.362, TAw acc= 57.8% | lr=5.0e-02
| Epoch  21, time=  1.4s | Train: skip eval | Valid: time=  0.8s loss=1.256, TAw acc= 58.0% |
| Epoch  22, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.367, TAw acc= 57.0% |
| Epoch  23, time=  1.7s | Train: skip eval | Valid: time=  1.3s loss=1.291, TAw acc= 60.0% |
| Epoch  24, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.481, TAw acc= 53.8% |
| Epoch  25, time=  1.6s | Train: skip eval | Valid: time=  0.7s loss=1.299, TAw acc= 58.8% | lr=5.0e-02
| Epoch  26, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.383, TAw acc= 55.2% |
| Epoch  27, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.321, TAw acc= 58.8% |
| Epoch  28, time=  1.4s | Train: skip eval | Valid: time=  1.4s loss=1.313, TAw acc= 57.6% |
| Epoch  29, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.254, TAw acc= 60.2% | *
| Epoch  30, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.234, TAw acc= 59.8% | *
| Epoch  31, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.447, TAw acc= 56.2% |
| Epoch  32, time=  1.5s | Train: skip eval | Valid: time=  0.7s loss=1.219, TAw acc= 60.8% | *
| Epoch  33, time=  1.5s | Train: skip eval | Valid: time=  1.6s loss=1.275, TAw acc= 59.2% |
| Epoch  34, time=  1.7s | Train: skip eval | Valid: time=  0.7s loss=1.249, TAw acc= 60.0% |
| Epoch  35, time=  1.5s | Train: skip eval | Valid: time=  0.8s loss=1.240, TAw acc= 61.2% |
| Epoch  36, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.261, TAw acc= 60.6% |
| Epoch  37, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.505, TAw acc= 56.4% | lr=5.0e-02
| Epoch  38, time=  1.5s | Train: skip eval | Valid: time=  1.7s loss=1.220, TAw acc= 61.0% |
| Epoch  39, time=  1.5s | Train: skip eval | Valid: time=  0.7s loss=1.352, TAw acc= 59.6% |
| Epoch  40, time=  1.4s | Train: skip eval | Valid: time=  0.8s loss=1.289, TAw acc= 58.2% |
| Epoch  41, time=  1.5s | Train: skip eval | Valid: time=  0.7s loss=1.367, TAw acc= 56.0% |
| Epoch  42, time=  1.6s | Train: skip eval | Valid: time=  0.7s loss=1.272, TAw acc= 59.4% | lr=5.0e-02
| Epoch  43, time=  2.1s | Train: skip eval | Valid: time=  0.5s loss=1.315, TAw acc= 56.6% |
| Epoch  44, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.309, TAw acc= 58.6% |
| Epoch  45, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.242, TAw acc= 61.6% |
| Epoch  46, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.263, TAw acc= 60.0% |
| Epoch  47, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.264, TAw acc= 58.6% | lr=5.0e-02
| Epoch  48, time=  1.4s | Train: skip eval | Valid: time=  0.8s loss=1.414, TAw acc= 56.0% |
| Epoch  49, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.516, TAw acc= 53.8% |
| Epoch  50, time=  1.3s | Train: skip eval | Valid: time=  0.7s loss=1.458, TAw acc= 57.2% |
| Epoch  51, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.266, TAw acc= 60.2% |
| Epoch  52, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.339, TAw acc= 58.8% | lr=5.0e-02
| Epoch  53, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.296, TAw acc= 60.6% |
| Epoch  54, time=  2.2s | Train: skip eval | Valid: time=  0.7s loss=1.287, TAw acc= 58.2% |
| Epoch  55, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.318, TAw acc= 56.2% |
| Epoch  56, time=  1.5s | Train: skip eval | Valid: time=  0.9s loss=1.332, TAw acc= 60.8% |
| Epoch  57, time=  1.4s | Train: skip eval | Valid: time=  0.9s loss=1.293, TAw acc= 59.6% | lr=5.0e-02
| Epoch  58, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.365, TAw acc= 58.2% |
| Epoch  59, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.462, TAw acc= 55.2% |
| Epoch  60, time=  1.5s | Train: skip eval | Valid: time=  0.7s loss=1.202, TAw acc= 61.0% | *
| Epoch  61, time=  1.5s | Train: skip eval | Valid: time=  0.8s loss=1.208, TAw acc= 62.4% |
| Epoch  62, time=  1.5s | Train: skip eval | Valid: time=  0.8s loss=1.201, TAw acc= 60.6% | *
| Epoch  63, time=  1.6s | Train: skip eval | Valid: time=  0.7s loss=1.227, TAw acc= 62.0% |
| Epoch  64, time=  2.5s | Train: skip eval | Valid: time=  0.7s loss=1.447, TAw acc= 58.0% |
| Epoch  65, time=  1.6s | Train: skip eval | Valid: time=  0.7s loss=1.260, TAw acc= 59.8% |
| Epoch  66, time=  1.5s | Train: skip eval | Valid: time=  0.7s loss=1.300, TAw acc= 60.0% |
| Epoch  67, time=  1.5s | Train: skip eval | Valid: time=  0.7s loss=1.244, TAw acc= 60.8% | lr=5.0e-02
| Epoch  68, time=  1.5s | Train: skip eval | Valid: time=  1.3s loss=1.285, TAw acc= 59.0% |
| Epoch  69, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.342, TAw acc= 59.4% |
| Epoch  70, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.286, TAw acc= 61.6% |
| Epoch  71, time=  1.6s | Train: skip eval | Valid: time=  0.7s loss=1.320, TAw acc= 60.6% |
| Epoch  72, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.245, TAw acc= 60.4% | lr=5.0e-02
| Epoch  73, time=  1.6s | Train: skip eval | Valid: time=  1.6s loss=1.311, TAw acc= 60.6% |
| Epoch  74, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.162, TAw acc= 62.6% | *
| Epoch  75, time=  1.4s | Train: skip eval | Valid: time=  0.8s loss=1.208, TAw acc= 63.2% |
| Epoch  76, time=  1.5s | Train: skip eval | Valid: time=  0.8s loss=1.332, TAw acc= 58.4% |
| Epoch  77, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.350, TAw acc= 60.4% |
| Epoch  78, time=  1.4s | Train: skip eval | Valid: time=  1.1s loss=1.236, TAw acc= 61.8% |
| Epoch  79, time=  1.3s | Train: skip eval | Valid: time=  0.7s loss=1.253, TAw acc= 60.6% | lr=5.0e-02
| Epoch  80, time=  1.4s | Train: skip eval | Valid: time=  0.8s loss=1.205, TAw acc= 62.6% |
| Epoch  81, time=  1.7s | Train: skip eval | Valid: time=  0.7s loss=1.319, TAw acc= 59.2% |
| Epoch  82, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.256, TAw acc= 59.8% |
| Epoch  83, time=  1.4s | Train: skip eval | Valid: time=  1.3s loss=1.271, TAw acc= 60.4% |
| Epoch  84, time=  1.5s | Train: skip eval | Valid: time=  0.8s loss=1.270, TAw acc= 60.8% | lr=5.0e-02
| Epoch  85, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.217, TAw acc= 60.4% |
| Epoch  86, time=  1.5s | Train: skip eval | Valid: time=  0.7s loss=1.238, TAw acc= 61.0% |
| Epoch  87, time=  1.3s | Train: skip eval | Valid: time=  0.7s loss=1.287, TAw acc= 62.6% |
| Epoch  88, time=  1.4s | Train: skip eval | Valid: time=  1.4s loss=1.372, TAw acc= 57.8% |
| Epoch  89, time=  1.4s | Train: skip eval | Valid: time=  0.9s loss=1.155, TAw acc= 63.4% | *
| Epoch  90, time=  1.3s | Train: skip eval | Valid: time=  0.7s loss=1.297, TAw acc= 61.0% |
| Epoch  91, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.250, TAw acc= 63.0% |
| Epoch  92, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.284, TAw acc= 59.4% |
| Epoch  93, time=  1.5s | Train: skip eval | Valid: time=  1.5s loss=1.384, TAw acc= 58.6% |
| Epoch  94, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.288, TAw acc= 62.6% | lr=5.0e-02
| Epoch  95, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.281, TAw acc= 62.2% |
| Epoch  96, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.320, TAw acc= 60.0% |
| Epoch  97, time=  1.3s | Train: skip eval | Valid: time=  0.8s loss=1.316, TAw acc= 60.6% |
| Epoch  98, time=  1.5s | Train: skip eval | Valid: time=  1.5s loss=1.207, TAw acc= 59.6% |
| Epoch  99, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.169, TAw acc= 62.8% | lr=5.0e-02
| Epoch 100, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.239, TAw acc= 61.2% |
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=2.065 | TAw acc= 30.0%, forg= 21.7%| TAg acc=  7.3%, forg= 44.4% <<<
>>> Test on task  1 : loss=1.137 | TAw acc= 63.6%, forg=  0.0%| TAg acc= 61.4%, forg=  0.0% <<<
Save at ../miniimagenet_finetuning_result10t/miniimagenet_finetuning
************************************************************************************************************
Task  2
************************************************************************************************************
| Epoch   1, time=  1.6s | Train: skip eval | Valid: time=  0.8s loss=1.186, TAw acc= 61.2% | *
| Epoch   2, time=  1.5s | Train: skip eval | Valid: time=  0.8s loss=1.053, TAw acc= 65.2% | *
| Epoch   3, time=  2.3s | Train: skip eval | Valid: time=  0.7s loss=1.035, TAw acc= 65.4% | *
| Epoch   4, time=  1.7s | Train: skip eval | Valid: time=  0.8s loss=0.956, TAw acc= 69.0% | *
| Epoch   5, time=  1.3s | Train: skip eval | Valid: time=  0.7s loss=1.062, TAw acc= 64.8% |
| Epoch   6, time=  1.5s | Train: skip eval | Valid: time=  0.5s loss=1.119, TAw acc= 63.6% |
| Epoch   7, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.054, TAw acc= 64.0% |
| Epoch   8, time=  2.1s | Train: skip eval | Valid: time=  0.6s loss=1.142, TAw acc= 61.8% |
| Epoch   9, time=  1.5s | Train: skip eval | Valid: time=  0.8s loss=1.033, TAw acc= 65.8% | lr=5.0e-02
| Epoch  10, time=  1.6s | Train: skip eval | Valid: time=  0.8s loss=1.031, TAw acc= 68.0% |
| Epoch  11, time=  1.6s | Train: skip eval | Valid: time=  0.8s loss=1.045, TAw acc= 64.8% |
| Epoch  12, time=  1.4s | Train: skip eval | Valid: time=  1.6s loss=0.942, TAw acc= 68.6% | *
| Epoch  13, time=  1.4s | Train: skip eval | Valid: time=  0.9s loss=0.964, TAw acc= 71.6% |
| Epoch  14, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=0.930, TAw acc= 68.0% | *
| Epoch  15, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.028, TAw acc= 66.6% |
| Epoch  16, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=0.954, TAw acc= 70.0% |
| Epoch  17, time=  1.4s | Train: skip eval | Valid: time=  1.4s loss=0.920, TAw acc= 70.0% | *
| Epoch  18, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=0.916, TAw acc= 70.0% | *
| Epoch  19, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=0.883, TAw acc= 70.6% | *
| Epoch  20, time=  1.5s | Train: skip eval | Valid: time=  0.7s loss=0.952, TAw acc= 69.0% |
