============================================================================================================
Arguments =
	approach: finetuning
	batch_size: 100
	clipping: 10000
	datasets: ['miniimagenet']
	eval_on_train: False
	exp_name: None
	fix_bn: False
	gpu: 3
	gridsearch_tasks: -1
	keep_existing_head: False
	last_layer_analysis: False
	log: ['disk']
	lr: 0.05
	lr_factor: 1.0
	lr_min: 0.0001
	lr_patience: 5
	momentum: 0.9
	multi_softmax: False
	nc_first_task: 10
	nepochs: 100
	network: resnet18
	no_cudnn_deterministic: False
	num_tasks: 10
	num_workers: 4
	pin_memory: False
	pretrained: False
	results_path: ../miniimagenet_finetuning_result10t
	save_models: False
	seed: 12345
	stop_at_task: 0
	use_valid_only: False
	warmup_lr_factor: 1.0
	warmup_nepochs: 0
	weight_decay: 0.0002
============================================================================================================
Approach arguments =
	all_outputs: False
============================================================================================================
Exemplars dataset arguments =
	exemplar_selection: random
	num_exemplars: 0
	num_exemplars_per_class: 0
============================================================================================================
WARNING: ../miniimagenet_finetuning_result10t/miniimagenet_finetuning already exists!
[(0, 10), (1, 10), (2, 10), (3, 10), (4, 10), (5, 10), (6, 10), (7, 10), (8, 10), (9, 10)]
************************************************************************************************************
Task  0
************************************************************************************************************
| Epoch   1, time=  3.3s | Train: skip eval | Valid: time=  0.7s loss=2.180, TAw acc= 26.0% | *
| Epoch  32, time=  1.3s | Train: skip eval | Valid: time=  0.5s loss=1.398, TAw acc= 54.6% |
| Epoch  33, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.382, TAw acc= 54.0% | lr=5.0e-02
| Epoch  34, time=  2.2s | Train: skip eval | Valid: time=  0.5s loss=1.388, TAw acc= 53.8% |
| Epoch  35, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.455, TAw acc= 52.4% |
| Epoch  36, time=  1.5s | Train: skip eval | Valid: time=  0.8s loss=1.415, TAw acc= 50.4% |
| Epoch  37, time=  1.6s | Train: skip eval | Valid: time=  0.7s loss=1.419, TAw acc= 52.4% |
| Epoch  38, time=  1.5s | Train: skip eval | Valid: time=  0.7s loss=1.643, TAw acc= 43.8% | lr=5.0e-02
| Epoch  39, time=  2.1s | Train: skip eval | Valid: time=  0.4s loss=1.417, TAw acc= 51.0% |
| Epoch  40, time=  1.6s | Train: skip eval | Valid: time=  0.4s loss=1.411, TAw acc= 53.6% |
| Epoch  41, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.396, TAw acc= 54.2% |
| Epoch  42, time=  1.3s | Train: skip eval | Valid: time=  0.5s loss=1.340, TAw acc= 54.2% | *
| Epoch  43, time=  1.3s | Train: skip eval | Valid: time=  0.5s loss=1.321, TAw acc= 55.4% | *
| Epoch  44, time=  1.4s | Train: skip eval | Valid: time=  1.5s loss=1.322, TAw acc= 56.4% |
| Epoch  45, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.449, TAw acc= 55.6% |
| Epoch  46, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.362, TAw acc= 56.0% |
| Epoch  47, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.351, TAw acc= 54.8% |
| Epoch  48, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.351, TAw acc= 51.8% | lr=5.0e-02
| Epoch  49, time=  1.3s | Train: skip eval | Valid: time=  0.5s loss=1.390, TAw acc= 54.0% |
| Epoch  50, time=  2.2s | Train: skip eval | Valid: time=  0.4s loss=1.473, TAw acc= 51.2% |
| Epoch  51, time=  1.4s | Train: skip eval | Valid: time=  0.4s loss=1.345, TAw acc= 54.8% |
| Epoch  52, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.400, TAw acc= 53.2% |
| Epoch  53, time=  1.2s | Train: skip eval | Valid: time=  0.5s loss=1.382, TAw acc= 54.0% | lr=5.0e-02
| Epoch  54, time=  1.2s | Train: skip eval | Valid: time=  0.7s loss=1.421, TAw acc= 53.0% |
| Epoch  55, time=  1.4s | Train: skip eval | Valid: time=  1.4s loss=1.346, TAw acc= 55.2% |
| Epoch  56, time=  1.3s | Train: skip eval | Valid: time=  0.5s loss=1.358, TAw acc= 52.2% |
| Epoch  57, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.445, TAw acc= 51.8% |
| Epoch  58, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.406, TAw acc= 54.6% | lr=5.0e-02
| Epoch  59, time=  1.5s | Train: skip eval | Valid: time=  0.5s loss=1.396, TAw acc= 53.0% |
| Epoch  60, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.394, TAw acc= 51.8% |
| Epoch  61, time=  2.4s | Train: skip eval | Valid: time=  0.7s loss=1.311, TAw acc= 55.8% | *
| Epoch  62, time=  1.3s | Train: skip eval | Valid: time=  0.5s loss=1.364, TAw acc= 53.6% |
| Epoch  63, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.389, TAw acc= 54.0% |
| Epoch  64, time=  1.5s | Train: skip eval | Valid: time=  0.5s loss=1.273, TAw acc= 58.0% | *
| Epoch  65, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.495, TAw acc= 50.8% |
| Epoch  66, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.370, TAw acc= 56.0% |
| Epoch  67, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.360, TAw acc= 55.4% |
| Epoch  68, time=  1.3s | Train: skip eval | Valid: time=  0.5s loss=1.305, TAw acc= 58.2% |
| Epoch  69, time=  1.2s | Train: skip eval | Valid: time=  0.6s loss=1.384, TAw acc= 53.6% | lr=5.0e-02
| Epoch  70, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.360, TAw acc= 55.8% |
| Epoch  71, time=  1.4s | Train: skip eval | Valid: time=  1.4s loss=1.399, TAw acc= 54.6% |
| Epoch  72, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.344, TAw acc= 54.8% |
| Epoch  73, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.347, TAw acc= 57.6% |
| Epoch  74, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.314, TAw acc= 56.4% | lr=5.0e-02
| Epoch  75, time=  1.3s | Train: skip eval | Valid: time=  0.4s loss=1.307, TAw acc= 57.6% |
| Epoch  76, time=  1.5s | Train: skip eval | Valid: time=  0.4s loss=1.429, TAw acc= 53.8% |
| Epoch  77, time=  2.2s | Train: skip eval | Valid: time=  0.4s loss=1.304, TAw acc= 55.2% |
| Epoch  78, time=  1.4s | Train: skip eval | Valid: time=  0.4s loss=1.390, TAw acc= 54.8% |
| Epoch  79, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.442, TAw acc= 54.0% | lr=5.0e-02
| Epoch  80, time=  1.3s | Train: skip eval | Valid: time=  0.5s loss=1.356, TAw acc= 55.0% |
| Epoch  81, time=  1.2s | Train: skip eval | Valid: time=  0.6s loss=1.379, TAw acc= 55.4% |
| Epoch  82, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.333, TAw acc= 56.0% |
| Epoch  83, time=  2.2s | Train: skip eval | Valid: time=  0.7s loss=1.324, TAw acc= 56.4% |
| Epoch  84, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.311, TAw acc= 58.0% | lr=5.0e-02
| Epoch  85, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.339, TAw acc= 56.4% |
| Epoch  86, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.313, TAw acc= 57.8% |
| Epoch  87, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.362, TAw acc= 56.4% |
| Epoch  88, time=  2.3s | Train: skip eval | Valid: time=  0.5s loss=1.354, TAw acc= 55.4% |
| Epoch  89, time=  1.3s | Train: skip eval | Valid: time=  0.4s loss=1.373, TAw acc= 56.4% | lr=5.0e-02
| Epoch  90, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.343, TAw acc= 56.2% |
| Epoch  91, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.283, TAw acc= 58.2% |
| Epoch  92, time=  1.3s | Train: skip eval | Valid: time=  0.5s loss=1.384, TAw acc= 55.4% |
| Epoch  93, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.374, TAw acc= 53.0% |
| Epoch  94, time=  2.1s | Train: skip eval | Valid: time=  0.5s loss=1.473, TAw acc= 52.6% | lr=5.0e-02
| Epoch  95, time=  1.5s | Train: skip eval | Valid: time=  0.5s loss=1.470, TAw acc= 52.6% |
| Epoch  96, time=  1.5s | Train: skip eval | Valid: time=  0.4s loss=1.410, TAw acc= 54.4% |
| Epoch  97, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.336, TAw acc= 54.8% |
| Epoch  98, time=  1.3s | Train: skip eval | Valid: time=  0.4s loss=1.316, TAw acc= 56.0% |
| Epoch  99, time=  1.4s | Train: skip eval | Valid: time=  0.8s loss=1.324, TAw acc= 54.4% | lr=5.0e-02
| Epoch 100, time=  1.2s | Train: skip eval | Valid: time=  0.5s loss=1.404, TAw acc= 52.8% |
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=1.249 | TAw acc= 58.5%, forg=  0.0%| TAg acc= 58.5%, forg=  0.0% <<<
Save at ../miniimagenet_finetuning_result10t/miniimagenet_finetuning
************************************************************************************************************
Task  1
************************************************************************************************************
| Epoch   1, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.920, TAw acc= 45.0% | *
| Epoch   2, time=  1.5s | Train: skip eval | Valid: time=  0.7s loss=1.656, TAw acc= 43.4% | *
| Epoch   3, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.507, TAw acc= 48.2% | *
| Epoch   4, time=  1.4s | Train: skip eval | Valid: time=  1.8s loss=1.467, TAw acc= 50.6% | *
| Epoch   5, time=  1.6s | Train: skip eval | Valid: time=  0.8s loss=2.056, TAw acc= 47.6% |
| Epoch   6, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.523, TAw acc= 47.2% |
| Epoch   7, time=  1.3s | Train: skip eval | Valid: time=  0.7s loss=1.511, TAw acc= 48.2% |
| Epoch   8, time=  1.5s | Train: skip eval | Valid: time=  0.5s loss=1.362, TAw acc= 52.2% | *
| Epoch   9, time=  2.3s | Train: skip eval | Valid: time=  0.6s loss=1.663, TAw acc= 43.4% |
| Epoch  10, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.399, TAw acc= 53.6% |
| Epoch  11, time=  1.3s | Train: skip eval | Valid: time=  0.4s loss=1.375, TAw acc= 51.4% |
| Epoch  12, time=  1.4s | Train: skip eval | Valid: time=  0.4s loss=1.493, TAw acc= 50.4% |
| Epoch  13, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.462, TAw acc= 52.4% | lr=5.0e-02
| Epoch  14, time=  1.2s | Train: skip eval | Valid: time=  0.6s loss=1.455, TAw acc= 49.8% |
| Epoch  15, time=  2.4s | Train: skip eval | Valid: time=  0.6s loss=1.414, TAw acc= 53.0% |
| Epoch  16, time=  1.5s | Train: skip eval | Valid: time=  0.5s loss=1.482, TAw acc= 52.2% |
| Epoch  17, time=  1.3s | Train: skip eval | Valid: time=  0.5s loss=1.468, TAw acc= 51.0% |
| Epoch  18, time=  1.3s | Train: skip eval | Valid: time=  0.4s loss=1.417, TAw acc= 52.4% | lr=5.0e-02
| Epoch  19, time=  1.5s | Train: skip eval | Valid: time=  0.5s loss=1.392, TAw acc= 52.6% |
| Epoch  20, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.350, TAw acc= 54.8% | *
| Epoch  21, time=  1.3s | Train: skip eval | Valid: time=  0.9s loss=1.561, TAw acc= 48.4% |
| Epoch  22, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.397, TAw acc= 52.6% |
| Epoch  23, time=  1.6s | Train: skip eval | Valid: time=  0.9s loss=1.473, TAw acc= 50.6% |
| Epoch  24, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.487, TAw acc= 49.6% |
| Epoch  25, time=  1.4s | Train: skip eval | Valid: time=  0.9s loss=1.407, TAw acc= 52.6% | lr=5.0e-02
| Epoch  26, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.361, TAw acc= 55.2% |
| Epoch  27, time=  1.2s | Train: skip eval | Valid: time=  0.5s loss=1.415, TAw acc= 51.8% |
| Epoch  28, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.431, TAw acc= 50.2% |
| Epoch  29, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.332, TAw acc= 53.8% | *
| Epoch  30, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.431, TAw acc= 52.8% |
| Epoch  31, time=  2.6s | Train: skip eval | Valid: time=  0.5s loss=1.435, TAw acc= 52.8% |
| Epoch  32, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.375, TAw acc= 53.0% |
| Epoch  33, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.306, TAw acc= 52.4% | *
| Epoch  34, time=  1.3s | Train: skip eval | Valid: time=  0.7s loss=1.464, TAw acc= 52.4% |
| Epoch  35, time=  1.3s | Train: skip eval | Valid: time=  0.5s loss=1.354, TAw acc= 54.4% |
| Epoch  36, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.488, TAw acc= 52.6% |
| Epoch  37, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.429, TAw acc= 53.8% |
| Epoch  38, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.545, TAw acc= 50.4% | lr=5.0e-02
| Epoch  39, time=  1.2s | Train: skip eval | Valid: time=  0.7s loss=1.345, TAw acc= 54.4% |
| Epoch  40, time=  1.3s | Train: skip eval | Valid: time=  0.5s loss=1.407, TAw acc= 53.8% |
| Epoch  41, time=  1.3s | Train: skip eval | Valid: time=  0.5s loss=1.337, TAw acc= 53.4% |
| Epoch  42, time=  2.2s | Train: skip eval | Valid: time=  0.5s loss=1.491, TAw acc= 51.4% |
| Epoch  43, time=  1.4s | Train: skip eval | Valid: time=  0.4s loss=1.413, TAw acc= 53.0% | lr=5.0e-02
| Epoch  44, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=1.362, TAw acc= 53.8% |
| Epoch  45, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.374, TAw acc= 55.6% |
| Epoch  46, time=  1.4s | Train: skip eval | Valid: time=  0.4s loss=1.344, TAw acc= 54.6% |
| Epoch  47, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=1.419, TAw acc= 52.6% |
| Epoch  48, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.359, TAw acc= 54.2% | lr=5.0e-02
| Epoch  49, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.324, TAw acc= 55.2% |
| Epoch  50, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.403, TAw acc= 53.2% |
| Epoch  51, time=  1.5s | Train: skip eval | Valid: time=  0.5s loss=1.533, TAw acc= 50.6% |
| Epoch  52, time=  1.5s | Train: skip eval | Valid: time=  0.5s loss=1.364, TAw acc= 54.8% |
| Epoch  53, time=  2.2s | Train: skip eval | Valid: time=  0.6s loss=1.407, TAw acc= 52.6% | lr=5.0e-02
| Epoch  54, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.496, TAw acc= 52.8% |
| Epoch  55, time=  1.3s | Train: skip eval | Valid: time=  0.4s loss=1.406, TAw acc= 54.6% |
| Epoch  56, time=  1.4s | Train: skip eval | Valid: time=  0.4s loss=1.436, TAw acc= 52.6% |
| Epoch  57, time=  1.5s | Train: skip eval | Valid: time=  0.5s loss=1.400, TAw acc= 54.2% |
| Epoch  58, time=  1.3s | Train: skip eval | Valid: time=  0.9s loss=1.380, TAw acc= 54.8% | lr=5.0e-02
| Epoch  59, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.363, TAw acc= 53.4% |
| Epoch  60, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.510, TAw acc= 54.6% |
| Epoch  61, time=  1.4s | Train: skip eval | Valid: time=  0.4s loss=1.392, TAw acc= 54.4% |
| Epoch  62, time=  1.5s | Train: skip eval | Valid: time=  0.5s loss=1.391, TAw acc= 56.6% |
| Epoch  63, time=  1.5s | Train: skip eval | Valid: time=  0.4s loss=1.453, TAw acc= 54.4% | lr=5.0e-02
| Epoch  64, time=  2.6s | Train: skip eval | Valid: time=  0.6s loss=1.338, TAw acc= 54.6% |
| Epoch  65, time=  1.6s | Train: skip eval | Valid: time=  0.4s loss=1.427, TAw acc= 54.8% |
| Epoch  66, time=  1.4s | Train: skip eval | Valid: time=  0.4s loss=1.442, TAw acc= 54.0% |
| Epoch  67, time=  1.4s | Train: skip eval | Valid: time=  0.4s loss=1.434, TAw acc= 54.4% |
| Epoch  68, time=  1.3s | Train: skip eval | Valid: time=  0.5s loss=1.337, TAw acc= 54.4% | lr=5.0e-02
| Epoch  69, time=  1.5s | Train: skip eval | Valid: time=  0.8s loss=1.434, TAw acc= 52.2% |
| Epoch  70, time=  1.2s | Train: skip eval | Valid: time=  0.5s loss=1.614, TAw acc= 48.4% |
| Epoch  71, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.400, TAw acc= 52.8% |
| Epoch  72, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.383, TAw acc= 53.0% |
| Epoch  73, time=  1.5s | Train: skip eval | Valid: time=  0.8s loss=1.323, TAw acc= 57.6% | lr=5.0e-02
| Epoch  74, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.438, TAw acc= 53.4% |
| Epoch  75, time=  2.1s | Train: skip eval | Valid: time=  0.5s loss=1.408, TAw acc= 52.0% |
| Epoch  76, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.388, TAw acc= 55.8% |
| Epoch  77, time=  1.3s | Train: skip eval | Valid: time=  0.8s loss=1.357, TAw acc= 53.4% |
| Epoch  78, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.350, TAw acc= 56.2% | lr=5.0e-02
| Epoch  79, time=  1.3s | Train: skip eval | Valid: time=  0.5s loss=1.407, TAw acc= 52.8% |
| Epoch  80, time=  2.3s | Train: skip eval | Valid: time=  0.5s loss=1.382, TAw acc= 55.2% |
| Epoch  81, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.428, TAw acc= 54.2% |
| Epoch  82, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.383, TAw acc= 55.4% |
| Epoch  83, time=  1.5s | Train: skip eval | Valid: time=  0.5s loss=1.350, TAw acc= 54.6% | lr=5.0e-02
| Epoch  84, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.361, TAw acc= 53.0% |
| Epoch  85, time=  1.6s | Train: skip eval | Valid: time=  1.0s loss=1.416, TAw acc= 51.8% |
| Epoch  86, time=  1.3s | Train: skip eval | Valid: time=  0.5s loss=1.416, TAw acc= 54.2% |
| Epoch  87, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.292, TAw acc= 56.8% | *
| Epoch  88, time=  1.6s | Train: skip eval | Valid: time=  0.7s loss=1.485, TAw acc= 50.6% |
| Epoch  89, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.297, TAw acc= 56.6% |
| Epoch  90, time=  1.5s | Train: skip eval | Valid: time=  0.8s loss=1.398, TAw acc= 54.4% |
| Epoch  91, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.298, TAw acc= 57.4% |
| Epoch  92, time=  1.4s | Train: skip eval | Valid: time=  0.4s loss=1.401, TAw acc= 55.0% | lr=5.0e-02
| Epoch  93, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.331, TAw acc= 56.4% |
| Epoch  94, time=  1.3s | Train: skip eval | Valid: time=  0.5s loss=1.467, TAw acc= 55.0% |
| Epoch  95, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.409, TAw acc= 52.4% |
| Epoch  96, time=  1.5s | Train: skip eval | Valid: time=  1.0s loss=1.362, TAw acc= 57.0% |
| Epoch  97, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.386, TAw acc= 55.0% | lr=5.0e-02
| Epoch  98, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.304, TAw acc= 55.0% |
| Epoch  99, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.288, TAw acc= 54.2% | *
| Epoch 100, time=  1.3s | Train: skip eval | Valid: time=  0.4s loss=1.369, TAw acc= 55.6% |
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=1.829 | TAw acc= 38.8%, forg= 19.7%| TAg acc= 10.9%, forg= 47.6% <<<
>>> Test on task  1 : loss=1.212 | TAw acc= 58.3%, forg=  0.0%| TAg acc= 54.3%, forg=  0.0% <<<
Save at ../miniimagenet_finetuning_result10t/miniimagenet_finetuning
************************************************************************************************************
Task  2
************************************************************************************************************
| Epoch   1, time=  2.4s | Train: skip eval | Valid: time=  0.4s loss=1.620, TAw acc= 43.4% | *
| Epoch   2, time=  1.3s | Train: skip eval | Valid: time=  0.5s loss=1.665, TAw acc= 45.8% |
| Epoch   3, time=  1.3s | Train: skip eval | Valid: time=  0.5s loss=1.516, TAw acc= 48.2% | *
| Epoch   4, time=  1.2s | Train: skip eval | Valid: time=  0.6s loss=1.547, TAw acc= 48.4% |
| Epoch   5, time=  1.3s | Train: skip eval | Valid: time=  0.5s loss=1.470, TAw acc= 48.4% | *
| Epoch   6, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.493, TAw acc= 48.6% |
| Epoch   7, time=  2.0s | Train: skip eval | Valid: time=  0.9s loss=1.516, TAw acc= 48.4% |
| Epoch   8, time=  1.4s | Train: skip eval | Valid: time=  0.8s loss=1.483, TAw acc= 48.6% |
| Epoch   9, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.469, TAw acc= 49.4% | *
| Epoch  10, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.453, TAw acc= 50.8% | *
| Epoch  11, time=  1.3s | Train: skip eval | Valid: time=  1.6s loss=1.393, TAw acc= 53.0% | *
| Epoch  12, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.493, TAw acc= 48.8% |
| Epoch  13, time=  1.3s | Train: skip eval | Valid: time=  0.5s loss=1.489, TAw acc= 49.6% |
| Epoch  14, time=  1.5s | Train: skip eval | Valid: time=  0.5s loss=1.446, TAw acc= 50.0% |
| Epoch  15, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.349, TAw acc= 52.8% | *
| Epoch  16, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.312, TAw acc= 54.8% | *
| Epoch  17, time=  2.2s | Train: skip eval | Valid: time=  0.4s loss=1.364, TAw acc= 54.6% |
| Epoch  18, time=  1.5s | Train: skip eval | Valid: time=  0.4s loss=1.337, TAw acc= 53.8% |
| Epoch  19, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.367, TAw acc= 52.8% |
| Epoch  20, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.358, TAw acc= 52.6% |
